Time,Vph(A),Vph(B),Vph(C),Vab,Vbc,Vca,Iph(A),Iph(B),Iph(C),Ptotal,Qtotal,P.F.total,Pph(A),Pph(B),Pph(C),Qph(A),Qph(B),Qph(C),P.F(A),P.F(B),P.F(C),Frequency,Sph(A),Sph(B),Sph(C),Stotal
11:34:22,20.29,162.80,296.30,179.80,83.90,67.90,55.20,70.10,109.70,1322.600,5256.690,63.80,245.70,141.70,208.80,200.50,29.30,125.80,196.90,110.90,276.20,3.50,221.70,260.40,141.50,246.08
11:34:27,20.29,162.80,296.30,179.80,83.90,67.90,55.20,70.10,109.70,603.570,3320.570,260.80,174.90,134.60,212.00,220.90,204.80,252.60,48.40,181.50,167.20,151.40,166.90,134.10,135.90,601.67
11:34:32,0.92,209.10,91.90,282.20,37.10,134.00,156.60,70.10,109.70,603.570,3320.570,260.80,174.90,134.60,212.00,220.90,204.80,252.60,48.40,181.50,167.20,151.40,166.90,134.10,135.90,601.67
11:34:37,0.92,209.10,91.90,282.20,37.10,134.00,156.60,170.80,239.70,211.130,632.640,45.10,147.30,239.20,4.40,234.10,137.00,296.90,284.70,42.00,259.80,260.80,109.90,277.70,94.40,2124.31
11:34:42,2.36,295.80,7.50,123.00,190.50,134.00,156.60,170.80,239.70,211.130,632.640,45.10,147.30,239.20,4.40,234.10,137.00,296.90,284.70,42.00,259.80,260.80,109.90,277.70,94.40,2124.31
11:34:47,2.36,295.80,7.50,123.00,190.50,165.80,22.00,279.90,66.20,1651.560,1444.780,76.80,84.60,167.10,2.30,110.90,28.20,299.50,51.40,164.50,18.70,214.70,288.70,35.70,5.10,5974.73
11:34:52,16.65,108.40,7.50,123.00,190.50,165.80,22.00,279.90,66.20,1651.560,1444.780,76.80,84.60,167.10,2.30,110.90,28.20,299.50,51.40,164.50,18.70,214.70,288.70,35.70,5.10,5974.73
11:34:57,16.65,108.40,131.70,167.60,288.30,189.80,124.20,13.00,131.00,507.340,4971.180,247.40,294.50,74.50,29.20,282.20,168.50,11.80,239.20,127.30,246.40,246.40,97.80,5.10,244.90,3875.68
11:35:2,16.65,108.40,131.70,167.60,288.30,189.80,124.20,13.00,131.00,507.340,4971.180,247.40,294.50,74.50,29.20,282.20,168.50,11.80,239.20,127.30,246.40,246.40,97.80,5.10,244.90,3875.68
11:35:7,2.06,294.70,237.20,9.60,71.80,279.30,298.40,293.00,74.40,3862.100,5508.360,250.90,13.70,261.40,17.40,294.80,244.60,281.90,26.20,241.60,297.60,277.20,131.80,127.00,299.60,7469.92
11:35:12,2.06,294.70,237.20,9.60,71.80,279.30,298.40,293.00,74.40,3862.100,5508.360,250.90,13.70,261.40,17.40,294.80,244.60,281.90,26.20,241.60,297.60,277.20,131.80,127.00,299.60,7479.33
11:35:17,10.85,76.40,204.40,141.30,88.30,192.70,107.40,20.70,248.50,1358.780,4485.980,95.00,123.20,52.50,153.80,126.60,193.00,58.40,256.70,163.70,176.40,298.30,213.20,127.00,299.60,7479.33
11:35:22,10.85,76.40,204.40,141.30,88.30,192.70,107.40,20.70,248.50,1358.780,4485.980,95.00,123.20,52.50,153.80,126.60,193.00,58.40,256.70,163.70,176.40,298.30,213.20,214.40,270.70,7402.12
11:35:27,24.69,24.40,11.50,110.40,123.90,242.90,128.20,58.40,57.40,6809.270,310.790,265.40,43.50,186.60,105.20,36.70,129.60,168.00,46.50,115.20,83.20,201.80,213.20,214.40,270.70,7402.12
11:35:32,24.69,24.40,11.50,110.40,123.90,242.90,128.20,58.40,57.40,6809.270,310.790,265.40,43.50,186.60,105.20,36.70,129.60,168.00,46.50,115.20,83.20,201.80,13.30,90.00,96.20,7091.73
11:35:37,11.85,146.10,9.50,131.80,283.40,249.70,101.20,115.60,125.00,2689.330,1280.610,26.50,201.40,189.40,251.00,208.80,192.90,52.00,130.20,124.10,206.80,74.40,13.30,90.00,96.20,7091.73
11:35:42,11.85,146.10,9.50,131.80,283.40,249.70,101.20,115.60,125.00,2689.330,1280.610,26.50,201.40,189.40,251.00,208.80,192.90,52.00,130.20,124.10,206.80,74.40,101.20,201.70,251.70,2109.53
11:35:47,28.04,140.40,281.40,192.00,81.90,156.00,64.00,239.80,292.50,723.030,231.720,289.30,290.20,293.70,68.70,60.80,265.50,59.20,80.30,108.30,54.30,164.30,101.20,201.70,251.70,2109.53
11:35:52,28.04,140.40,281.40,192.00,81.90,156.00,64.00,239.80,292.50,723.030,231.720,289.30,290.20,293.70,68.70,60.80,265.50,59.20,80.30,108.30,54.30,164.30,87.20,7.40,47.00,4841.16
11:35:57,23.88,154.70,220.90,110.00,46.10,58.70,43.00,57.50,99.30,4791.310,4497.100,57.60,236.00,285.50,207.30,191.60,239.40,136.70,237.30,20.20,164.00,21.10,87.20,7.40,47.00,4841.16
11:36:2,23.88,154.70,220.90,110.00,46.10,58.70,43.00,57.50,99.30,4791.310,4497.100,57.60,236.00,285.50,207.30,191.60,239.40,136.70,237.30,20.20,164.00,21.10,236.00,197.50,184.00,2905.63
11:36:7,22.28,167.70,248.40,252.40,113.40,270.80,192.90,260.70,207.50,4209.460,967.740,193.30,8.30,272.70,256.70,135.70,293.10,19.90,207.60,261.50,9.50,198.90,236.00,197.50,184.00,2905.63
11:36:12,22.28,167.70,248.40,252.40,113.40,270.80,192.90,260.70,207.50,4209.460,967.740,193.30,8.30,272.70,256.70,135.70,293.10,19.90,207.60,261.50,9.50,198.90,257.80,285.70,57.90,547.76
11:36:17,5.93,234.40,258.30,281.00,251.50,170.30,177.00,81.10,0.10,5535.240,2680.710,29.80,51.00,121.50,259.00,86.40,61.20,240.60,31.90,81.10,235.30,88.20,257.80,285.70,57.90,547.76
11:36:22,5.93,234.40,258.30,281.00,251.50,170.30,177.00,81.10,0.10,5535.240,2680.710,29.80,51.00,121.50,259.00,86.40,61.20,240.60,31.90,81.10,235.30,88.20,265.80,48.00,294.20,42.76
11:36:27,8.10,212.10,143.60,75.90,178.20,251.00,234.30,5.40,187.10,4444.390,2250.640,256.50,77.50,119.20,168.20,92.40,4.80,220.50,99.40,34.60,18.30,152.40,265.80,48.00,294.20,42.76
11:36:32,8.10,212.10,143.60,75.90,178.20,251.00,234.30,5.40,187.10,4444.390,2250.640,256.50,77.50,119.20,168.20,92.40,4.80,220.50,99.40,34.60,18.30,152.40,71.30,265.20,1.90,3238.57
11:36:37,2.57,35.90,268.00,118.10,117.00,166.30,255.20,160.40,219.70,5049.770,6994.170,90.90,255.50,189.60,283.60,256.10,17.90,85.90,189.50,18.20,41.00,149.90,71.30,265.20,1.90,3238.57
11:36:42,2.57,35.90,268.00,118.10,117.00,166.30,255.20,160.40,219.70,5049.770,6994.170,90.90,255.50,189.60,283.60,256.10,17.90,85.90,189.50,18.20,41.00,149.90,251.70,110.00,289.90,3500.98
11:36:47,0.19,204.40,137.90,105.70,265.00,24.70,146.60,211.50,251.40,1747.500,1332.520,27.90,102.70,23.30,252.00,79.80,296.80,266.20,247.90,256.50,187.30,31.00,251.70,110.00,289.90,3500.98
11:36:52,0.19,204.40,137.90,105.70,265.00,24.70,146.60,211.50,251.40,1747.500,1332.520,27.90,102.70,23.30,252.00,79.80,296.80,266.20,247.90,256.50,187.30,31.00,95.20,129.90,192.80,4133.69
11:36:57,24.35,92.20,247.00,273.40,295.40,261.50,112.90,142.90,123.80,1329.580,1778.370,0.50,129.60,149.90,171.30,72.80,62.70,154.60,289.80,107.20,187.30,31.00,95.20,129.90,192.80,4133.69
11:37:2,24.35,92.20,247.00,273.40,295.40,261.50,112.90,142.90,123.80,1329.580,1778.370,0.50,129.60,149.90,171.30,72.80,62.70,154.60,289.80,107.20,290.20,242.00,19.00,78.30,76.80,2565.72
11:37:7,20.11,133.30,202.90,290.80,116.50,45.00,110.10,198.70,74.70,1188.040,2835.370,228.50,19.00,97.30,177.20,167.10,86.50,205.10,289.80,107.20,290.20,242.00,19.00,78.30,76.80,2565.72
11:37:12,20.11,133.30,202.90,290.80,116.50,45.00,110.10,198.70,74.70,1188.040,2835.370,228.50,19.00,97.30,177.20,167.10,86.50,205.10,15.60,164.90,17.50,115.30,66.30,257.80,197.40,6764.33
11:37:17,0.69,165.20,218.10,201.90,57.60,116.20,209.40,120.70,256.20,1591.240,6011.170,244.40,270.20,113.40,250.50,167.10,86.50,205.10,15.60,164.90,17.50,115.30,66.30,257.80,197.40,6764.33
11:37:22,0.69,165.20,218.10,201.90,57.60,116.20,209.40,120.70,256.20,1591.240,6011.170,244.40,270.20,113.40,250.50,95.00,160.90,245.90,28.10,232.20,50.60,225.50,14.70,276.20,93.40,497.23
11:37:27,8.19,197.90,54.50,227.00,217.10,117.80,108.00,117.30,196.30,5969.730,6193.270,107.20,220.40,113.40,250.50,95.00,160.90,245.90,28.10,232.20,50.60,225.50,14.70,276.20,93.40,497.23
11:37:32,8.19,197.90,54.50,227.00,217.10,117.80,108.00,117.30,196.30,5969.730,6193.270,107.20,220.40,130.10,231.80,222.20,185.40,202.20,263.40,76.80,21.00,183.40,260.50,178.20,292.30,757.72
11:37:37,25.47,252.50,173.80,17.00,261.30,109.70,171.90,130.80,236.70,2725.520,2706.550,107.20,220.40,130.10,231.80,222.20,185.40,202.20,263.40,76.80,21.00,183.40,260.50,178.20,292.30,757.72
11:37:42,25.47,252.50,173.80,17.00,261.30,109.70,171.90,130.80,236.70,2725.520,2714.100,195.50,275.70,172.30,127.90,187.80,191.30,182.90,218.50,43.60,218.10,71.40,141.10,150.00,112.20,1167.88
11:37:47,8.93,273.40,266.80,121.80,93.70,77.50,154.10,85.60,249.10,1916.560,2714.100,195.50,275.70,172.30,127.90,187.80,191.30,182.90,218.50,43.60,218.10,71.40,141.10,150.00,112.20,1167.88
11:37:52,8.93,273.40,266.80,121.80,93.70,77.50,154.10,85.60,249.10,1914.840,247.690,195.00,227.70,130.80,259.70,155.00,0.50,33.50,131.00,203.70,20.90,131.40,76.20,232.20,139.00,7091.43
11:37:57,19.36,27.20,109.50,292.00,55.30,135.50,245.00,185.70,249.10,1914.840,247.690,195.00,227.70,130.80,259.70,155.00,0.50,33.50,131.00,203.70,20.90,131.40,76.20,232.20,139.00,7091.43
11:38:2,19.36,27.20,109.50,292.00,55.30,135.50,245.00,185.70,75.60,4875.380,2696.360,12.00,28.00,48.00,279.30,201.60,149.40,186.60,251.30,75.50,22.10,20.50,143.30,151.10,262.70,2064.84
11:38:7,9.75,105.90,202.40,278.10,51.50,51.00,245.00,185.70,75.60,4875.380,2696.360,12.00,28.00,48.00,279.30,201.60,149.40,186.60,251.30,75.50,22.10,20.50,143.30,151.10,262.70,2064.84
11:38:12,9.75,105.90,202.40,278.10,51.50,51.00,68.30,281.50,51.60,4759.840,3323.580,100.10,18.20,30.50,95.20,137.20,27.70,202.40,244.00,184.30,55.40,222.70,111.80,266.80,205.30,1970.49
11:38:17,26.50,53.70,25.70,76.70,51.50,51.00,68.30,281.50,51.60,4759.840,3323.580,100.10,18.20,30.50,95.20,137.20,27.70,202.40,244.00,184.30,55.40,222.70,111.80,266.80,205.30,1970.49
11:38:22,26.50,53.70,25.70,76.70,156.60,43.50,47.90,234.70,81.30,7214.250,7002.540,101.30,170.70,276.40,247.60,288.90,288.60,17.50,198.80,20.40,297.40,150.80,112.60,58.70,267.80,7466.49
11:38:27,11.82,53.70,25.70,76.70,156.60,43.50,47.90,234.70,81.30,7214.250,7002.540,101.30,170.70,276.40,247.60,288.90,288.60,17.50,198.80,20.40,297.40,150.80,112.60,58.70,267.80,7466.49
11:38:32,11.82,239.50,260.10,40.40,179.60,102.40,12.30,154.50,25.20,5639.560,7382.880,30.10,72.50,186.80,191.30,277.60,28.80,213.80,249.80,177.40,235.50,211.80,12.70,295.10,232.50,57.15
11:38:37,11.82,239.50,260.10,40.40,179.60,102.40,12.30,154.50,25.20,5639.560,7382.880,30.10,72.50,186.80,191.30,277.60,28.80,213.80,249.80,177.40,235.50,211.80,12.70,295.10,232.50,57.15
11:38:42,24.47,123.70,1.60,56.40,108.40,176.30,255.80,269.40,81.10,1287.850,1138.020,210.10,258.00,267.80,37.90,296.80,118.70,89.30,2.20,3.00,69.20,145.50,234.80,92.40,232.50,57.15
11:38:47,24.47,123.70,1.60,56.40,108.40,176.30,255.80,269.40,81.10,1287.850,1138.020,210.10,258.00,267.80,37.90,296.80,118.70,89.30,2.20,3.00,69.20,145.50,234.80,92.40,65.30,7450.98
11:38:52,2.18,297.40,26.70,144.60,180.70,120.70,117.60,271.90,137.90,3626.300,1794.330,5.50,184.60,216.60,231.50,89.70,264.30,76.30,247.00,223.40,174.90,252.20,234.80,92.40,65.30,7450.98
11:38:57,2.18,297.40,26.70,144.60,180.70,120.70,117.60,271.90,137.90,3626.300,1794.330,5.50,184.60,216.60,231.50,89.70,264.30,76.30,247.00,223.40,174.90,252.20,247.00,298.00,278.20,7420.31
11:39:2,27.04,62.00,6.90,171.10,93.10,88.70,156.70,272.50,237.10,7319.820,1791.040,230.20,0.40,195.60,64.40,95.30,77.70,72.30,44.90,196.50,24.00,143.20,247.00,298.00,278.20,7420.31
11:39:7,27.04,62.00,6.90,171.10,93.10,88.70,156.70,272.50,237.10,7319.820,1791.040,230.20,0.40,195.60,64.40,95.30,77.70,72.30,44.90,196.50,24.00,143.20,44.30,6.20,22.60,7033.08
11:39:12,22.40,264.80,112.40,244.40,200.70,256.80,152.90,269.90,293.30,5724.120,2575.020,259.90,257.50,67.10,193.50,268.30,58.70,146.50,104.30,58.10,288.70,228.70,44.30,6.20,22.60,7033.08
11:39:17,22.40,264.80,112.40,244.40,200.70,256.80,152.90,269.90,293.30,5724.120,2575.020,259.90,257.50,67.10,193.50,268.30,58.70,146.50,104.30,58.10,288.70,228.70,249.90,241.80,129.10,73.30
11:39:22,18.83,156.10,229.20,33.10,82.40,215.80,186.00,53.70,220.60,5867.520,5575.020,180.00,54.40,268.60,33.00,147.50,102.80,73.00,298.80,167.40,14.80,134.50,249.90,241.80,129.10,73.30
11:39:27,18.83,156.10,229.20,33.10,82.40,215.80,186.00,53.70,220.60,5867.520,5575.020,180.00,54.40,268.60,33.00,147.50,102.80,73.00,298.80,167.40,14.80,134.50,65.80,261.30,46.60,1789.61
11:39:32,7.14,198.60,142.20,134.20,257.10,101.60,59.10,57.00,79.70,595.020,7652.220,161.60,136.20,38.10,241.70,263.60,250.10,60.10,85.50,38.20,165.20,186.40,65.80,261.30,46.60,1789.61
11:39:37,7.14,198.60,142.20,134.20,257.10,101.60,59.10,57.00,79.70,595.020,7652.220,161.60,136.20,38.10,241.70,263.60,250.10,60.10,85.50,38.20,165.20,186.40,60.20,232.70,273.30,1665.39
11:39:42,2.27,278.50,53.80,6.90,37.00,181.70,54.70,79.90,69.00,3831.720,6920.190,138.00,221.70,281.90,285.50,177.70,126.10,30.80,23.40,269.40,3.80,235.40,60.20,232.70,273.30,1665.39
11:39:47,2.27,278.50,53.80,6.90,37.00,181.70,54.70,79.90,69.00,3831.720,6920.190,138.00,221.70,281.90,285.50,177.70,126.10,30.80,23.40,269.40,3.80,235.40,123.30,34.10,271.50,4123.66
11:39:52,12.55,249.10,132.90,79.90,292.00,205.60,22.20,86.30,57.20,5211.350,2654.200,278.30,122.50,257.40,249.70,158.00,49.90,190.10,235.90,210.80,197.50,248.30,123.30,34.10,271.50,4123.66
11:39:57,12.55,249.10,132.90,79.90,292.00,205.60,22.20,86.30,57.20,5211.350,2654.200,278.30,122.50,257.40,249.70,158.00,49.90,190.10,235.90,210.80,197.50,248.30,285.30,64.40,286.80,7284.34
11:40:2,6.59,150.40,84.30,126.60,57.30,37.50,182.90,272.40,268.70,430.260,6254.740,24.10,154.70,244.10,68.80,201.40,298.60,48.40,128.00,269.30,57.30,164.20,285.30,64.40,286.80,7284.34
11:40:7,6.59,150.40,84.30,126.60,57.30,37.50,182.90,272.40,268.70,430.260,6254.740,24.10,154.70,244.10,68.80,201.40,298.60,48.40,128.00,269.30,57.30,164.20,286.50,55.70,159.30,1936.13
11:40:12,27.15,5.40,275.10,272.80,36.70,294.50,214.40,46.30,241.00,1506.780,6799.890,259.60,267.60,20.70,269.10,128.20,294.50,195.80,11.40,113.60,292.50,218.80,286.50,55.70,159.30,1936.13
11:40:17,27.15,5.40,275.10,272.80,36.70,294.50,214.40,46.30,241.00,1506.780,6799.890,259.60,267.60,20.70,269.10,128.20,294.50,195.80,11.40,113.60,292.50,218.80,90.10,100.50,50.30,6411.05
11:40:22,10.27,115.60,265.30,217.50,287.30,71.20,292.40,277.30,137.10,7357.990,6517.140,7.50,245.80,17.80,8.00,93.40,157.50,182.10,99.60,173.80,72.40,218.80,90.10,100.50,50.30,6411.05
11:40:27,10.27,115.60,265.30,217.50,287.30,71.20,292.40,277.30,137.10,7357.990,6517.140,7.50,245.80,17.80,8.00,93.40,157.50,182.10,99.60,173.80,72.40,228.00,149.10,37.90,35.00,6489.76
11:40:32,21.38,154.50,255.50,164.70,34.40,10.80,70.00,85.90,279.20,995.080,2620.490,242.80,23.60,164.10,275.00,169.60,238.10,66.60,150.30,173.80,72.40,228.00,149.10,37.90,35.00,6489.76
11:40:37,21.38,154.50,255.50,164.70,34.40,10.80,70.00,85.90,279.20,995.080,2620.490,242.80,23.60,164.10,275.00,169.60,238.10,66.60,150.30,86.60,224.90,156.10,289.00,133.60,280.80,856.04
11:40:42,24.75,130.10,21.40,112.20,199.60,81.70,286.60,167.80,217.00,2125.630,182.800,124.70,15.40,163.00,130.10,26.60,238.10,66.60,150.30,86.60,224.90,156.10,289.00,133.60,280.80,856.04
11:40:47,24.75,130.10,21.40,112.20,199.60,81.70,286.60,167.80,217.00,2125.630,182.800,124.70,15.40,163.00,130.10,26.60,145.50,65.90,106.00,179.90,131.20,88.50,184.40,219.60,100.70,3046.07
11:40:52,16.38,65.40,75.10,87.20,232.80,47.70,117.00,226.60,88.20,6411.690,793.730,147.20,176.80,122.70,130.10,26.60,145.50,65.90,106.00,179.90,131.20,88.50,184.40,219.60,100.70,3046.07
11:40:57,16.38,65.40,75.10,87.20,232.80,47.70,117.00,226.60,88.20,6411.690,793.730,147.20,176.80,122.70,171.20,265.80,177.90,147.30,110.90,199.50,113.70,62.40,200.40,18.50,193.00,974.07
11:41:2,21.39,84.10,14.50,76.30,293.60,137.20,16.40,193.20,276.20,5813.840,7278.640,147.20,176.80,122.70,171.20,265.80,177.90,147.30,110.90,199.50,113.70,62.40,200.40,18.50,193.00,974.07
11:41:7,21.39,84.10,14.50,76.30,293.60,137.20,16.40,193.20,276.20,5813.840,7278.640,67.30,202.20,108.80,239.40,135.80,236.50,278.00,75.60,99.50,98.80,295.10,202.10,180.90,23.60,1286.62
11:41:12,11.61,6.10,164.90,68.70,196.40,255.10,126.20,161.10,284.70,4200.460,7278.640,67.30,202.20,108.80,239.40,135.80,236.50,278.00,75.60,99.50,98.80,295.10,202.10,180.90,23.60,1286.62
11:41:17,11.61,6.10,164.90,68.70,196.40,255.10,126.20,161.10,284.70,4200.460,3598.940,11.60,34.50,161.00,0.90,134.20,300.00,166.50,63.40,239.20,45.80,94.20,261.40,97.10,156.70,568.97
11:41:22,27.20,82.30,156.00,66.70,56.10,222.10,6.80,163.90,57.30,4200.460,3598.940,11.60,34.50,161.00,0.90,134.20,300.00,166.50,63.40,239.20,45.80,94.20,261.40,97.10,156.70,568.97
11:41:27,27.20,82.30,156.00,66.70,56.10,222.10,6.80,163.90,57.30,866.400,7491.940,276.30,136.80,194.50,275.30,183.00,229.00,2.60,138.90,137.10,52.20,198.40,277.50,240.20,283.10,3015.26
11:41:32,14.30,238.40,297.30,272.70,30.80,74.40,139.00,163.90,57.30,866.400,7491.940,276.30,136.80,194.50,275.30,183.00,229.00,2.60,138.90,137.10,52.20,198.40,277.50,240.20,283.10,3015.26
11:41:37,14.30,238.40,297.30,272.70,30.80,74.40,139.00,1.30,92.70,4962.720,1501.880,30.60,299.60,199.60,4.50,112.10,6.20,136.20,60.10,137.30,285.30,8.70,214.10,36.40,253.00,1093.61
11:41:42,3.34,139.40,191.60,92.20,170.80,74.40,139.00,1.30,92.70,4962.720,1501.880,30.60,299.60,199.60,4.50,112.10,6.20,136.20,60.10,137.30,285.30,8.70,214.10,36.40,253.00,1093.61
11:41:47,3.34,139.40,191.60,92.20,170.80,97.00,31.80,22.40,191.40,7102.680,2113.110,163.90,221.10,228.30,205.20,199.20,0.10,241.80,204.10,261.20,209.20,224.40,167.80,263.10,109.20,4861.36
11:41:52,19.00,60.20,191.60,92.20,170.80,97.00,31.80,22.40,191.40,7102.680,2113.110,163.90,221.10,228.30,205.20,199.20,0.10,241.80,204.10,261.20,209.20,224.40,167.80,263.10,109.20,4861.36
11:41:57,19.00,60.20,89.60,124.50,38.10,263.20,30.60,277.40,106.10,5884.140,6519.690,71.00,181.30,176.80,270.10,261.10,193.60,221.90,257.50,237.50,204.60,110.90,63.60,52.70,111.30,3761.98
11:42:2,19.00,60.20,89.60,124.50,38.10,263.20,30.60,277.40,106.10,5884.140,6519.690,71.00,181.30,176.80,270.10,261.10,193.60,221.90,257.50,237.50,204.60,110.90,63.60,52.70,111.30,3761.98
11:42:7,1.73,28.30,254.30,109.50,284.10,50.20,235.90,249.10,27.60,7614.620,4741.500,187.90,284.20,164.20,74.00,129.60,104.50,184.90,221.70,255.80,136.40,72.30,282.70,25.50,291.70,5277.50
11:42:12,1.73,28.30,254.30,109.50,284.10,50.20,235.90,249.10,27.60,7614.620,4741.500,187.90,284.20,164.20,74.00,129.60,104.50,184.90,221.70,255.80,136.40,72.30,282.70,25.50,291.70,5267.37
11:42:17,9.28,31.20,267.00,86.80,25.20,184.60,33.20,248.40,120.50,4173.560,1002.850,256.10,30.20,131.80,179.30,58.80,206.90,232.20,15.00,196.80,169.70,121.50,79.50,25.50,291.70,5267.37
11:42:22,9.28,31.20,267.00,86.80,25.20,184.60,33.20,248.40,120.50,4173.560,1002.850,256.10,30.20,131.80,179.30,58.80,206.90,232.20,15.00,196.80,169.70,121.50,79.50,249.90,231.50,4576.65
11:42:27,14.53,222.90,38.40,47.20,59.50,231.60,269.50,207.40,143.70,1132.170,2581.750,185.10,24.80,225.00,72.00,41.90,295.90,66.90,65.50,263.10,295.20,40.50,79.50,249.90,231.50,4576.65
11:42:32,14.53,222.90,38.40,47.20,59.50,231.60,269.50,207.40,143.70,1132.170,2581.750,185.10,24.80,225.00,72.00,41.90,295.90,66.90,65.50,263.10,295.20,40.50,28.50,232.60,234.40,5854.63
11:42:37,29.56,148.30,150.30,249.70,269.80,91.70,153.50,17.00,202.40,1629.760,5870.910,237.00,244.10,184.60,295.40,13.70,158.00,268.80,28.80,49.80,219.50,266.00,28.50,232.60,234.40,5854.63
11:42:42,29.56,148.30,150.30,249.70,269.80,91.70,153.50,17.00,202.40,1629.760,5870.910,237.00,244.10,184.60,295.40,13.70,158.00,268.80,28.80,49.80,219.50,266.00,254.60,254.70,264.80,1398.35
11:42:47,3.37,81.50,156.00,284.40,213.20,80.00,32.90,168.70,173.20,2788.390,4918.560,32.00,92.10,92.50,257.90,45.30,63.60,40.70,127.20,127.00,29.60,251.00,254.60,254.70,264.80,1398.35
11:42:52,3.37,81.50,156.00,284.40,213.20,80.00,32.90,168.70,173.20,2788.390,4918.560,32.00,92.10,92.50,257.90,45.30,63.60,40.70,127.20,127.00,29.60,251.00,58.80,201.30,69.50,7130.67
11:42:57,29.75,115.50,76.40,170.30,213.30,130.90,96.40,144.40,259.10,6391.740,4079.560,139.40,289.00,47.10,273.30,150.80,284.50,28.80,64.50,213.70,216.60,95.00,58.80,201.30,69.50,7130.67
11:43:2,29.75,115.50,76.40,170.30,213.30,130.90,96.40,144.40,259.10,6391.740,4079.560,139.40,289.00,47.10,273.30,150.80,284.50,28.80,64.50,213.70,216.60,95.00,183.60,171.70,288.60,3337.84
11:43:7,7.48,58.80,115.70,108.00,142.40,18.30,40.70,107.60,147.90,4135.700,6433.910,137.10,31.20,293.80,90.70,269.10,141.80,142.40,224.10,11.50,81.10,120.80,183.60,171.70,288.60,3337.84
11:43:12,7.48,58.80,115.70,108.00,142.40,18.30,40.70,107.60,147.90,4135.700,6433.910,137.10,31.20,293.80,90.70,269.10,141.80,142.40,224.10,11.50,81.10,120.80,216.50,188.30,268.00,1015.90
11:43:17,11.65,257.50,87.10,234.10,64.90,255.30,125.00,274.80,96.10,5800.050,4663.000,115.10,20.30,73.00,204.80,45.30,125.70,263.10,34.10,85.10,84.40,169.00,216.50,188.30,268.00,1015.90
11:43:22,11.65,257.50,87.10,234.10,64.90,255.30,125.00,274.80,96.10,5800.050,4663.000,115.10,20.30,73.00,204.80,45.30,125.70,263.10,34.10,85.10,84.40,169.00,126.40,274.50,104.90,4163.61
11:43:27,26.30,295.90,203.60,109.70,268.60,37.40,25.70,57.80,199.90,2283.630,6386.370,191.90,128.00,211.60,109.40,17.80,88.80,148.10,58.60,19.20,252.50,147.10,126.40,274.50,104.90,4163.61
11:43:32,26.30,295.90,203.60,109.70,268.60,37.40,25.70,57.80,199.90,2283.630,6386.370,191.90,128.00,211.60,109.40,17.80,88.80,148.10,58.60,19.20,252.50,147.10,22.40,131.00,26.40,2703.33
11:43:37,3.04,146.70,294.90,217.50,79.50,203.00,182.50,55.10,91.50,1948.410,2542.110,149.90,172.60,55.30,296.10,187.00,119.00,85.50,33.30,42.60,205.40,296.10,22.40,131.00,26.40,2703.33
11:43:42,3.04,146.70,294.90,217.50,79.50,203.00,182.50,55.10,91.50,1948.410,2542.110,149.90,172.60,55.30,296.10,187.00,119.00,85.50,33.30,42.60,205.40,296.10,210.70,63.20,19.40,3788.33
11:43:47,1.79,161.50,77.50,225.70,104.40,276.40,160.60,111.10,57.30,1215.780,2857.880,206.60,27.40,155.20,276.00,139.30,243.40,157.10,143.70,16.50,50.80,32.40,210.70,63.20,19.40,3788.33
11:43:52,1.79,161.50,77.50,225.70,104.40,276.40,160.60,111.10,57.30,1215.780,2857.880,206.60,27.40,155.20,276.00,139.30,243.40,157.10,143.70,16.50,50.80,32.40,254.80,282.00,103.70,373.50
11:43:57,18.65,100.30,179.50,92.60,155.00,64.30,43.90,81.20,15.50,7578.230,5268.540,253.60,103.70,173.30,70.90,53.20,34.30,248.30,285.60,248.30,50.80,32.40,254.80,282.00,103.70,373.50
11:44:2,18.65,100.30,179.50,92.60,155.00,64.30,43.90,81.20,15.50,7578.230,5268.540,253.60,103.70,173.30,70.90,53.20,34.30,248.30,285.60,248.30,12.10,241.00,93.80,200.60,40.30,6526.92
11:44:7,21.36,169.50,73.20,226.30,84.90,167.90,224.60,230.40,260.10,340.530,5284.610,135.20,19.50,299.30,50.00,54.20,84.00,74.20,285.60,248.30,12.10,241.00,93.80,200.60,40.30,6526.92
11:44:12,21.36,169.50,73.20,226.30,84.90,167.90,224.60,230.40,260.10,340.530,5284.610,135.20,19.50,299.30,50.00,54.20,84.00,74.20,175.00,69.50,200.40,270.50,112.10,173.50,153.30,5025.73
11:44:17,18.12,280.00,68.30,118.00,95.70,92.20,111.90,201.70,132.60,2603.850,201.410,193.20,63.50,79.70,245.90,54.20,84.00,74.20,175.00,69.50,200.40,270.50,112.10,173.50,153.30,5025.73
11:44:22,18.12,280.00,68.30,118.00,95.70,92.20,111.90,201.70,132.60,2603.850,201.410,193.20,63.50,79.70,245.90,66.90,131.50,73.80,136.00,221.00,281.50,89.70,116.60,113.20,217.60,3729.03
